ThreatScore,AttackType,Timestamp,SourceIP
0.7905,1,1748270049,107.42.163.16
0.8793,0,1749593310,48.144.220.132
0.8137,1,1749201150,185.186.103.151
0.5239,2,1747933073,153.93.254.176
0.3958,1,1749079765,136.241.141.182
0.934,1,1747533047,79.6.61.100
0.557,1,1748329096,159.226.81.40
0.9534,2,1747976070,51.222.129.46
0.9952,0,1749182627,250.223.167.91
0.8429,1,1748356919,246.180.135.37
0.688,2,1749649153,117.56.118.32
0.3998,1,1749381449,149.127.239.75
0.8323,1,1748659180,125.197.149.129
0.5468,2,1748254672,3.233.153.213
0.2284,1,1747394714,236.8.32.223
0.7213,1,1747087644,181.140.214.67
0.493,0,1748053626,131.210.76.162
0.1151,1,1748868929,196.190.115.115
0.5997,2,1748690044,206.158.39.182
0.7205,1,1749045893,130.238.36.111
0.7984,0,1748386363,253.54.72.197
0.8401,1,1748862895,173.146.17.80
0.7514,0,1748345876,237.86.182.181
0.5454,1,1747158839,207.124.194.12
0.3897,0,1747659416,212.35.60.127
0.7477,0,1748885310,50.85.135.159
0.2311,1,1747801450,14.9.241.164
0.1258,0,1748966887,123.33.216.247
0.2163,2,1747549204,217.174.112.206
0.8169,0,1747321105,46.180.78.236
0.9722,0,1749628872,99.83.72.28
0.4433,2,1748322049,156.245.6.32
0.0543,2,1748608888,152.65.185.22
0.5164,1,1747602819,10.249.229.104
0.7274,1,1748246481,146.157.25.243
0.0369,1,1749483717,176.103.101.33
0.9146,0,1749511449,237.21.80.254
0.7994,0,1747168523,116.99.86.209
0.2708,2,1747570051,51.70.226.37
0.2699,2,1747862362,92.69.59.57
0.1811,2,1748410989,16.91.178.146
0.3423,1,1748866150,183.117.119.186
0.9368,1,1748939106,166.126.165.40
0.2943,1,1749167647,11.90.173.174
0.6594,1,1747338912,219.71.253.121
0.2552,0,1748192037,248.184.117.130
0.2767,0,1748015039,220.93.31.13
0.9888,0,1749327134,67.226.179.225
0.9815,1,1748818092,236.28.191.199
0.9433,0,1748091060,26.107.149.216
0.1785,2,1748156252,121.232.110.163
0.8198,1,1749588898,246.183.122.205
0.2761,1,1749642978,14.147.182.208
0.187,1,1747118817,19.179.210.179
0.355,1,1749644432,241.59.1.237
0.8815,2,1747768450,166.51.160.220
0.2727,1,1747335836,138.59.64.14
0.5584,0,1747583953,157.175.237.98
0.3077,0,1748347654,198.226.129.16
0.0177,2,1748824000,61.103.152.73
0.8555,0,1749058979,126.226.129.56
0.4181,2,1748054448,14.223.106.253
0.6879,1,1749378565,103.14.33.33
0.1699,2,1748897533,169.159.226.96
0.4659,1,1749470693,185.129.13.203
0.7355,0,1747518160,17.203.236.81
0.5005,1,1747296698,167.40.248.241
0.9572,2,1747209035,248.97.98.16
0.6501,1,1748251769,177.154.188.244
0.32,0,1747092468,122.24.4.239
0.5001,1,1747332914,103.107.175.189
0.9779,0,1749313855,153.49.34.221
0.966,1,1749562513,45.72.45.18
0.5146,0,1748986925,126.103.93.123
0.352,1,1747916184,181.111.32.169
0.4444,2,1749390678,207.244.122.163
0.4591,0,1748985428,2.182.170.64
0.3482,2,1749315828,229.208.6.20
0.7934,0,1747698477,245.20.44.230
0.9789,1,1748831785,66.12.12.53
0.4718,0,1747398041,96.49.226.122
0.8422,2,1748714988,9.127.168.115
0.7618,2,1748927015,71.35.9.61
0.161,1,1749010237,18.20.225.129
0.5489,0,1748611415,152.223.250.251
0.0812,0,1747651536,68.50.185.220
0.5973,0,1748396086,161.155.55.145
0.6689,1,1748451105,242.87.31.199
0.8905,0,1747647287,2.17.176.143
0.4653,1,1747475283,156.20.180.41
0.0722,1,1747078887,71.63.99.135
0.3981,0,1749422829,182.138.16.220
0.3617,0,1749200294,121.151.79.22
0.2724,0,1747815347,167.45.8.175
0.1162,0,1749201193,169.223.230.7
0.4356,2,1747299886,5.108.24.33
0.8406,2,1748641073,222.29.179.13
0.7356,0,1748251961,104.239.234.60
0.3532,1,1749380098,139.58.59.67
0.5858,2,1747353777,146.162.177.53
0.5711,0,1747350269,77.20.2.173
0.7278,0,1748168158,249.243.151.231
0.7839,1,1747175669,253.81.107.52
0.6485,1,1747164419,180.146.54.83
0.2372,1,1749429216,183.60.77.148
0.5263,2,1747189859,31.81.210.140
0.9665,2,1749455855,8.200.161.103
0.6975,2,1748375337,147.53.67.112
0.0719,2,1749452543,7.57.188.36
0.8405,2,1748551945,201.145.152.210
0.5433,1,1747973397,204.154.191.41
0.8673,0,1748789500,76.122.68.13
0.141,1,1747122286,90.39.176.10
0.2012,0,1748528967,20.106.106.126
0.5623,0,1748379651,109.56.190.146
0.1157,2,1748601988,141.19.99.203
0.2315,1,1747372709,82.149.48.72
0.5143,2,1748964941,207.222.37.162
0.3718,0,1748109727,8.177.87.34
0.8947,2,1748850593,203.217.152.159
0.6901,0,1747658412,97.121.78.10
0.4424,1,1748801067,174.16.72.173
0.9998,1,1748198715,161.149.183.187
0.8617,0,1747436945,59.215.101.242
0.7949,0,1747378678,46.219.17.124
0.9971,2,1748154288,54.221.149.251
0.3536,1,1748139019,50.165.167.189
0.1015,1,1748780341,32.136.215.99
0.843,1,1748993043,124.59.42.9
0.7734,1,1748980458,30.132.217.238
0.0086,0,1748782164,26.24.247.57
0.6183,0,1747723326,251.248.176.67
0.2642,2,1749572929,100.162.38.24
0.8491,0,1748544411,74.134.5.141
0.6449,0,1748579234,194.11.125.209
0.5361,0,1747180903,145.242.234.104
0.6058,0,1747504364,107.162.25.209
0.287,0,1748380848,202.212.25.84
0.669,0,1748981525,24.214.156.132
0.2063,1,1747518008,226.136.32.41
0.5942,1,1748132330,231.66.73.89
0.2995,2,1748673611,110.14.157.132
0.9635,2,1749642473,115.208.218.32
0.3485,0,1747758855,103.222.61.38
0.3217,2,1747322499,96.20.246.223
0.8976,0,1747996482,18.104.9.116
0.6862,2,1749233607,117.98.6.178
0.9412,0,1747148574,93.54.207.115
0.0215,1,1748690070,144.5.90.6
0.3096,2,1748661868,178.133.200.152
0.9781,0,1747629904,230.61.232.164
0.8234,1,1748703967,16.222.216.109
0.4805,2,1747656659,70.36.252.142
0.768,0,1748520039,76.192.99.98
0.0122,2,1748211572,232.60.174.79
0.0109,0,1748835621,213.24.180.199
0.5154,0,1748240131,65.66.81.33
0.3438,0,1747922422,160.176.146.111
0.5648,0,1748289469,12.62.221.141
0.4627,2,1748897920,9.240.78.243
0.1853,0,1748723377,177.135.232.13
0.5683,1,1748948088,40.161.57.205
0.9102,1,1747580699,202.46.97.36
0.764,2,1748587809,190.85.84.252
0.4842,2,1748048488,195.204.7.243
0.7321,1,1748720685,41.36.81.43
0.264,1,1747360865,98.181.246.232
0.2089,2,1748487507,189.44.91.110
0.7774,2,1747831698,249.172.40.230
0.6729,2,1749291227,188.54.118.90
0.5506,1,1749264263,135.67.30.96
0.6444,1,1748874685,209.239.174.108
0.4138,2,1747876397,170.173.152.129
0.1197,2,1747458626,100.123.94.87
0.9217,1,1749583364,52.247.248.16
0.1168,2,1748439774,2.156.231.140
0.5783,1,1748940007,188.129.91.148
0.1433,2,1747848936,227.156.81.37
0.3779,1,1748713168,208.13.56.248
0.3348,2,1747234157,198.17.87.132
0.3935,2,1748554254,253.2.144.69
0.3655,2,1748239284,59.221.211.157
0.1591,2,1749432345,40.166.11.110
0.063,0,1748800226,45.24.184.243
0.1705,1,1748577832,157.204.13.52
0.6775,2,1748680852,195.187.150.135
0.6092,0,1748781729,214.253.233.222
0.3508,2,1748514675,61.63.10.1
0.6671,2,1747869571,166.146.180.176
0.8272,0,1749587809,48.226.253.12
0.0459,2,1747881060,239.196.243.143
0.7188,2,1747789453,233.113.59.121
0.7622,2,1748163866,29.139.63.5
0.1694,0,1747631994,161.64.126.98
0.2987,0,1748172021,58.27.107.38
0.1708,2,1749409821,10.225.239.231
0.2226,1,1749569066,78.47.114.28
0.9438,1,1748111288,228.79.87.113
0.2633,0,1747061616,220.148.193.133
0.7227,0,1747662264,143.251.52.190
0.012,2,1747992122,186.248.181.13
0.9863,0,1747452101,239.138.175.87
0.395,1,1748419129,6.106.244.243
0.9479,0,1747561343,62.110.56.33
0.6045,2,1748958359,208.86.207.76
0.7596,0,1748056197,151.156.163.202
0.551,1,1749195020,105.117.166.31
0.261,2,1748931382,222.64.89.200
0.1962,2,1747173474,97.224.84.158
0.4532,0,1747395594,62.124.184.236
0.0264,2,1749086706,216.157.60.187
0.1773,2,1748910509,206.109.74.136
0.5362,1,1748228666,166.206.101.102
0.8851,2,1747170006,88.4.92.193
0.9368,0,1749045460,234.68.160.159
0.4877,2,1748501501,125.79.92.82
0.8317,1,1748278179,173.177.97.253
0.2193,2,1749274008,84.252.83.103
0.8996,1,1747931418,139.207.84.216
0.8284,2,1747791709,38.84.232.99
0.4268,1,1749595777,137.58.228.246
0.653,0,1747291703,146.218.129.116
0.3543,2,1747089116,79.127.124.34
0.7244,1,1748705199,131.132.45.18
0.3565,0,1747836080,163.145.122.198
0.1468,1,1748413307,41.107.33.61
0.2734,1,1749606435,131.109.82.28
0.4029,0,1747618721,245.121.193.146
0.4149,1,1748401887,10.69.106.225
0.6718,1,1749080803,61.235.193.31
0.1422,0,1747974860,101.131.230.36
0.5639,0,1749020342,37.227.236.169
0.1401,1,1747662855,95.140.32.131
0.4852,1,1748650452,234.30.175.99
0.5132,2,1747243379,107.126.132.85
0.0093,2,1749041369,145.125.34.190
0.31,1,1747186630,18.236.117.187
0.9045,2,1748757596,13.108.175.43
0.2148,2,1747403833,190.19.106.153
0.8722,0,1749475789,12.44.131.33
0.3971,1,1747395035,122.158.174.10
0.1356,0,1747198790,248.101.74.9
0.6776,2,1748082688,229.237.116.232
0.2485,0,1747387526,165.24.91.121
0.1632,2,1748549390,79.172.184.158
0.7587,1,1748586680,209.197.63.153
0.1286,0,1749534249,226.108.61.13
0.7302,0,1748801517,248.51.184.193
0.4362,2,1747334739,125.20.40.225
0.2101,0,1748480036,191.16.237.37
0.7377,1,1747515486,161.158.30.3
0.2002,2,1748913945,212.100.210.111
0.9265,1,1749484518,200.206.231.196
0.9218,2,1748104714,128.165.40.194
0.1825,2,1747306810,1.124.72.144
0.0999,0,1749257509,24.66.11.151
0.5043,1,1748801810,115.222.90.50
0.5041,2,1747109307,14.139.130.24
0.826,2,1747342539,197.33.42.41
0.1209,0,1748891006,116.199.63.61
0.3719,2,1748725756,26.30.106.100
0.0176,2,1749067568,189.212.2.86
0.6375,1,1748590695,215.15.26.188
0.6478,2,1747281196,66.12.160.242
0.301,2,1747468144,167.155.177.120
0.4434,1,1749057908,237.110.121.111
0.6303,2,1749210053,40.70.190.79
0.8634,2,1747178133,57.242.196.185
0.1681,0,1747974673,12.104.39.65
0.3109,2,1747955151,248.31.5.41
0.4318,2,1747544908,210.222.239.27
0.9825,2,1748769899,97.170.173.20
0.0117,2,1748703044,130.127.44.85
0.0569,2,1747099389,138.37.183.126
0.1486,2,1747157556,103.21.231.198
0.7621,0,1748161950,184.80.100.86
0.959,2,1748271492,79.21.142.227
0.8801,2,1749133974,236.186.46.205
0.3735,2,1748718506,162.208.229.23
0.0355,0,1748901181,207.133.237.203
0.7372,1,1747069441,161.38.8.37
0.1684,1,1749042075,58.144.232.173
0.9112,0,1749557169,163.91.226.17
0.8914,1,1748076689,177.95.143.38
0.7028,1,1748679229,74.9.225.99
0.3706,1,1747527188,72.44.128.19
0.1493,2,1749575578,123.117.131.41
0.0951,0,1749327340,191.209.116.181
0.4217,1,1749102053,109.24.242.55
0.3943,2,1747307915,131.11.157.139
0.1868,1,1748537762,128.80.163.79
0.4207,1,1748355657,82.113.23.54
0.2307,2,1747767249,6.168.160.179
0.1977,1,1747132029,243.172.39.128
0.4315,2,1747193978,87.174.157.45
0.1222,2,1749418991,105.163.63.249
0.0943,2,1747367942,43.218.25.208
0.6812,1,1747729213,18.170.253.12
0.5041,0,1748554173,25.31.150.99
0.6925,1,1747527773,239.228.195.106
0.3423,2,1747065279,236.111.229.204
0.9937,0,1748419406,155.175.223.248
0.9653,1,1748150447,103.118.21.171
0.7544,0,1747497371,90.208.1.196
0.9951,0,1748772529,56.20.230.104
0.6177,0,1748201778,92.26.126.58
0.543,2,1747915588,139.223.164.119
0.8638,0,1748505228,76.172.74.5
0.2773,2,1747941414,40.5.121.237
0.0301,1,1748317463,121.224.9.100
0.6466,2,1749194001,200.102.239.163
0.6408,1,1747684345,156.85.127.154
0.9314,1,1749601584,13.159.226.157
0.3037,1,1749482692,127.180.220.91
0.6498,1,1747402683,64.198.251.134
0.2079,0,1747195552,120.72.237.189
0.2106,1,1747787649,213.10.174.20
0.0975,0,1748531025,57.226.176.217
0.2982,2,1749199053,231.93.146.20
0.7954,0,1747819818,233.146.223.213
0.1325,2,1747351865,4.199.43.227
0.8042,0,1749637495,193.190.156.147
0.4964,2,1749635145,69.174.52.119
0.7834,2,1748716204,153.8.191.194
0.5735,0,1748046529,146.78.154.181
0.2682,0,1748764926,216.249.77.73
0.9549,1,1747303123,191.19.151.186
0.3092,0,1748021797,181.39.205.149
0.7113,1,1747418936,122.147.20.23
0.9403,2,1747190459,153.30.157.241
0.4546,0,1749352133,246.171.161.133
0.1979,1,1748339128,146.94.197.46
0.3145,1,1748695409,163.89.243.41
0.5231,2,1748696601,162.253.232.216
0.1329,2,1748939724,20.24.175.209
0.0489,1,1747491620,29.65.163.92
0.5287,2,1749465029,193.87.218.133
0.1182,1,1747582921,62.95.4.21
0.5763,0,1747749637,47.12.203.54
0.4781,2,1748975362,64.249.243.131
0.5855,1,1749393699,143.79.105.87
0.0684,2,1747374836,124.18.157.39
0.4416,1,1749272425,86.113.84.179
0.5496,0,1747302756,208.196.204.132
0.7471,1,1749316460,115.148.28.57
0.1863,0,1747166850,108.144.246.51
0.9845,2,1747588085,89.235.254.18
0.358,0,1747862522,192.232.89.210
0.8346,2,1748966857,66.27.63.173
0.8395,1,1748015788,253.228.193.172
0.3735,2,1749535175,38.223.181.208
0.7697,0,1747080391,142.148.69.254
0.1805,0,1748663835,130.164.57.168
0.1781,0,1747619472,139.254.105.238
0.929,0,1747759236,134.173.212.248
0.3635,1,1749412892,157.146.170.24
0.6251,0,1747519952,130.191.92.124
0.0982,1,1749523612,80.71.181.167
0.6635,2,1748985277,119.10.125.46
0.0604,2,1747970068,155.198.104.17
0.6467,1,1748517079,108.244.184.5
0.599,0,1748269649,73.173.9.40
0.9122,2,1748051388,152.233.223.124
0.5989,2,1749224963,152.25.166.149
0.6392,0,1748207351,132.213.136.89
0.0598,2,1748331315,52.78.139.121
0.7658,1,1748468040,119.67.60.34
0.238,1,1747581312,7.58.142.184
0.381,0,1747490072,164.224.45.55
0.4691,1,1748875947,224.79.84.130
0.3834,0,1748146646,198.37.182.182
0.7823,0,1748778621,17.234.157.35
0.4093,1,1747695984,180.200.179.193
0.0664,2,1748802244,37.22.95.158
0.362,2,1747940941,30.169.222.38
0.5466,1,1747363070,225.52.116.87
0.8116,1,1748215334,45.185.187.147
0.193,1,1747916503,236.110.141.38
0.5417,1,1748409233,112.5.112.203
0.1512,2,1747224625,30.76.39.141
0.0564,2,1748427573,26.228.79.87
0.503,1,1749009561,213.177.192.96
0.6708,2,1747958034,155.48.149.222
0.1552,0,1749062118,161.193.60.81
0.633,0,1749160691,191.28.4.242
0.6391,1,1748069574,246.118.91.220
0.5004,1,1748251936,235.106.121.186
0.4848,1,1748004817,75.85.247.242
0.9578,0,1749370209,73.175.77.18
0.7878,2,1748774002,20.58.111.67
0.6277,2,1747844885,20.144.245.32
0.2957,0,1748581079,206.6.218.134
0.1724,0,1749530246,167.245.187.117
0.283,2,1749585200,233.197.202.31
0.2109,1,1749155980,37.162.7.201
0.8303,0,1747122537,245.122.93.198
0.5458,1,1748392392,96.76.51.175
0.3442,1,1748882924,112.161.229.198
0.9308,2,1747480672,143.104.13.197
0.8109,0,1747578444,251.106.209.60
0.9238,2,1749474271,134.71.100.162
0.6204,2,1749062390,148.101.114.175
0.19,0,1748958802,9.164.200.230
0.6811,2,1747808269,32.48.4.21
0.9927,1,1748707051,27.164.27.63
0.0462,2,1747242938,214.247.178.189
0.2713,2,1748366222,187.27.223.123
0.905,0,1748574849,32.208.57.207
0.98,2,1748443857,191.230.228.247
0.8354,0,1749026710,224.58.175.158
0.7814,2,1748668085,81.78.180.208
0.5269,0,1747394019,160.12.105.180
0.6411,0,1748595609,144.160.35.98
0.3932,2,1749579013,170.251.98.132
0.1237,2,1748665159,146.45.41.208
0.1522,2,1748830507,248.19.211.38
0.4624,1,1747135897,122.59.254.122
0.5243,0,1747264882,56.179.235.246
0.7877,2,1748096562,140.38.149.47
0.2921,1,1749237233,174.151.32.242
0.3615,0,1749611741,168.177.26.92
0.377,0,1748825107,4.81.152.230
0.0348,2,1749325662,217.216.165.37
0.0044,0,1748042327,211.195.245.226
0.598,0,1749278975,111.212.109.176
0.6546,0,1747802567,185.150.118.238
0.3304,2,1747878544,20.176.239.122
0.3269,1,1748129288,246.61.206.208
0.4439,1,1748431684,172.19.169.181
0.927,1,1748879654,202.173.67.52
0.4245,1,1749373984,251.23.11.230
0.5415,1,1747255718,22.215.13.253
0.7086,2,1748913675,24.248.247.33
0.1625,1,1749212420,239.81.252.248
0.2517,2,1747087770,20.104.39.35
0.71,1,1747190448,154.8.50.234
0.4254,1,1748217456,38.34.116.68
0.1488,1,1748593321,156.245.72.36
0.7015,1,1749287214,252.243.76.231
0.5688,0,1748361991,125.156.182.213
0.2531,2,1749549303,122.132.221.134
0.2098,0,1748091526,103.185.108.36
0.4518,0,1748948045,129.251.180.242
0.8834,2,1747255027,216.156.163.159
0.9456,1,1748507682,157.123.178.104
0.0037,1,1749620853,213.187.86.85
0.7176,2,1747846532,38.245.208.78
0.1457,0,1749602940,67.138.9.206
0.2587,1,1748303656,36.187.227.71
0.9307,1,1747599223,104.240.214.49
0.3109,1,1748671844,209.222.172.18
0.9018,1,1748985026,246.80.137.198
0.803,1,1747227342,93.116.188.61
0.955,1,1748397413,124.215.104.218
0.5547,1,1747174962,123.240.152.48
0.0083,1,1748987960,194.104.243.167
0.7006,2,1747897676,141.56.79.161
0.4514,1,1748823037,215.170.148.161
0.0363,0,1749133220,17.217.17.229
0.421,0,1747280890,189.90.159.35
0.5521,1,1748333410,86.166.34.154
0.8703,0,1747700646,104.86.145.81
0.575,0,1749625459,244.88.182.217
0.1975,1,1749286659,135.146.59.121
0.1002,0,1747222682,18.108.71.39
0.3018,1,1749433736,9.7.8.39
0.7312,2,1747233729,87.26.79.178
0.346,1,1748319773,138.121.207.165
0.2074,0,1747253822,218.191.184.85
0.5218,2,1749512564,225.189.197.214
0.6678,1,1747153281,87.211.213.72
0.407,1,1747587932,51.222.157.153
0.1969,1,1748814159,176.126.23.202
0.7252,0,1747461223,248.227.137.39
0.4802,0,1748633627,36.134.250.165
0.5889,2,1747910855,80.64.29.237
0.2879,2,1747060671,135.87.20.138
0.5165,2,1747250290,212.218.238.107
0.8148,1,1748303624,99.21.109.113
0.7399,1,1748165398,171.70.137.59
0.2191,1,1748154945,112.60.106.83
0.4723,1,1749426345,27.98.100.68
0.1324,1,1749521406,240.159.199.220
0.9061,0,1748701159,175.91.129.99
0.1034,1,1748446011,190.110.26.49
0.2969,0,1748986512,201.147.212.135
0.4709,1,1748654872,53.94.11.20
0.9164,0,1747206422,30.1.191.27
0.8219,2,1749648134,133.156.93.176
0.5555,1,1747062554,38.81.146.59
0.7302,1,1749026975,111.97.244.5
0.4979,1,1749583282,242.138.219.219
0.2887,1,1749449754,175.66.79.17
0.1722,2,1749440499,194.249.101.147
0.306,0,1748082809,45.210.96.150
0.4466,0,1749595180,32.159.222.140
0.0059,0,1748809161,125.159.20.179
0.8198,1,1748859744,95.100.202.150
0.081,1,1748171078,245.137.122.67
0.3832,1,1749075536,2.73.107.190
0.4938,0,1747256278,133.187.239.47
0.0867,2,1749070137,64.45.188.37
0.5973,2,1748404414,50.79.28.216
0.6731,0,1748306905,131.210.150.139
0.4331,2,1748498293,96.135.103.246
0.075,2,1748313797,3.59.219.7
0.2048,0,1749387560,134.31.111.226
0.6552,0,1748908307,183.22.115.222
0.4286,1,1747335975,138.74.98.89
0.7749,1,1748583655,199.116.53.96
0.7531,0,1748701409,114.91.25.173
0.4507,2,1748609497,192.177.239.51
0.53,1,1747277664,128.1.23.14
0.9808,2,1747115516,146.182.219.101
0.5844,0,1747493482,119.120.44.226
0.4725,2,1749143202,31.146.233.242
0.76,2,1747723361,223.253.193.24
0.0509,2,1748455190,192.122.145.115
0.1053,2,1748277771,166.30.217.254
0.6145,2,1747788385,235.58.174.205
0.5703,1,1749581177,45.69.44.163
0.7846,2,1748190717,4.160.197.191
0.1328,2,1748967296,6.234.26.47
0.1353,2,1748083582,245.238.74.65
0.8626,2,1749413606,80.186.182.38
0.9635,1,1749630683,235.226.173.133
0.7648,0,1749272931,205.126.62.141
0.723,2,1749284901,56.11.158.242
0.5993,0,1747275023,215.247.158.173
0.3402,2,1748720677,163.23.204.78
0.6114,2,1747230508,225.170.18.108
0.23,1,1749445469,171.81.166.164
0.0388,1,1747690066,43.126.42.13
0.3966,2,1748639086,115.198.10.166
0.363,0,1747852642,186.95.227.33
0.0418,1,1748490891,40.17.205.108
0.2956,0,1748218177,71.69.32.94
0.6183,0,1749220876,203.40.39.186
0.4791,0,1748766372,2.235.50.181
0.0609,1,1747185413,17.128.128.246
0.6742,2,1748829537,91.221.254.84
0.8274,0,1747239057,104.196.160.122
0.6168,2,1748153934,100.95.101.142
0.7508,2,1748054499,166.233.118.134
0.4009,0,1749229178,63.50.23.21
0.6629,0,1749397415,240.136.106.128
0.9951,1,1747233987,111.7.225.223
0.157,0,1747972671,211.126.90.127
0.7439,1,1749591377,67.142.129.52
0.5294,1,1748861542,198.49.4.158
0.2158,1,1748797295,40.161.36.109
0.6641,2,1748863410,176.37.82.54
0.8694,1,1747713026,96.8.80.92
0.9612,0,1748228257,34.182.142.193
0.5526,2,1747541309,106.73.36.72
0.6491,0,1747132559,157.26.114.201
0.2967,1,1749150704,65.181.232.19
0.442,2,1747965433,145.80.87.140
0.6589,1,1747340232,195.97.68.151
0.1794,2,1748629417,47.200.230.226
0.3017,2,1747850834,96.138.149.159
0.0606,1,1748494288,106.10.117.10
0.994,1,1747214817,245.101.77.90
0.3281,2,1748518184,105.187.70.163
0.4738,0,1749363053,218.207.103.29
0.5842,1,1749246597,246.220.48.37
0.4423,0,1748531607,5.86.229.216
0.1699,1,1748510804,214.175.54.172
0.2711,0,1747933980,124.238.46.186
0.6558,0,1748466296,34.186.91.79
0.1803,0,1748312588,70.33.131.170
0.2059,0,1749250883,158.235.111.52
0.2179,0,1748910813,38.123.54.63
0.2582,2,1747286452,10.211.56.77
0.2793,1,1747952370,188.38.119.113
0.6434,2,1747394961,17.252.215.19
0.4798,0,1747173351,22.189.8.52
